customerKey,sex,age,educationLevel
2cad284004,Female,63,"College advanced"
2cac449852,Female,40,"College advanced"
2ca763ce88,Female,60,"High school"
2cb2f93c01,Male,23,"College advanced"
2cae25b039,Female,48,College
2cab599878,Male,38,Basic
2cab897257,Female,51,College
2ca332e061,Female,69,College
2ca5587c13,Female,76,College
2cb28e6631,Male,69,"High school"
2caf22ee10,Female,28,"College advanced"
2ca6f02e37,Female,25,"High school"
2cad6e4074,Female,21,"High school"
2cade0aa91,Female,38,"High school"
2ca9d91055,Male,21,"High school"
2cb2a7ca40,Male,61,Basic
2caed30c70,Female,31,"College advanced"
2caa9d1e03,Female,32,"High school"
2caaa9ee71,Female,42,Basic
2cac00be95,Female,66,"High school"
2ca2ae9232,Female,54,"High school"
2ca8a5ea01,Male,33,"College advanced"
2ca8b74c33,Female,22,"High school"
2cb2af6874,Female,32,"High school"
2cae2c7c18,Male,29,"College advanced"
2cafaee456,Female,45,College
2cb3199e79,Female,64,"High school"
2ca75c9443,Female,80,"High school"
2ca531c699,Female,19,College
2cb114c895,Female,64,College
2cad2b9c14,Male,60,College
2ca7b53617,Male,53,"High school"
2ca8f50e13,Female,30,Basic
2cb1f21c52,Male,40,"High school"
2ca9b51638,Female,42,College
2cadf6e477,Female,64,"High school"
2cacd61075,Female,38,Basic
2cae2d6c08,Female,25,College
2ca2abfe61,Female,74,"High school"
2caad6d096,Female,49,College
2cac3d9a54,Male,82,College
2ca722ec55,Female,40,College
2cb2731891,Male,60,"High school"
2ca2c0f873,Female,34,College
2ca284c625,Female,67,"High school"
2ca7af3c37,Female,43,College
2ca758ca25,Female,74,"High school"
2cb308aa30,Male,33,"High school"
2caf609c51,Female,22,College
2cace6d234,Male,23,"High school"
2cb1edf878,Female,72,"High school"
2cabd72e19,Male,18,"College advanced"
2ca8a95025,Male,78,"High school"
2caab79a03,Female,61,"College advanced"
2ca29e6692,Female,44,"High school"
2cac323c85,Female,57,"College advanced"
2ca3886276,Female,59,College
2caf5ef851,Female,49,"High school"
2ca2db3876,Female,73,"High school"
2cadaafe66,Female,46,Basic
2caf0e6243,Female,59,"High school"
2caa471a19,Female,40,"High school"
2cac6f5473,Male,68,"High school"
2cb0d58a16,Male,60,"College advanced"
2ca6e6b066,Female,63,"High school"
2caecdda81,Male,33,"High school"
2cac1a9a30,Female,28,"High school"
2ca8852442,Male,26,"High school"
2ca9513454,Male,25,"High school"
2ca42a5631,Male,59,"College advanced"
2ca515b024,Male,53,"High school"
2cb2828640,Female,43,College
2caae51c71,Female,66,College
2cab056a59,Male,49,College
2ca8fb2654,Male,41,College
2ca6768086,Female,66,College
2ca9442884,Male,53,"High school"
2cace52e41,Female,40,Basic
2ca4983893,Female,24,College
2caf49fe80,Male,43,College
2cac571c12,Male,44,"High school"
2ca3caac21,Female,54,"High school"
2ca5281648,Male,74,"College advanced"
2cb1b44612,Female,34,"High school"
2cb2230e86,Male,20,"High school"
2caed12c72,Male,47,Basic
2cabe6ba55,Female,40,"High school"
2ca35ffe29,Female,39,College
2cad5f2225,Male,46,"High school"
2ca8621a63,Female,47,"High school"
2cacb99696,Male,44,Basic
2ca47dee82,Male,35,College
2cae78da63,Female,71,"High school"
2ca22f1276,Female,45,Basic
2ca9233027,Female,30,College
2cb201a842,Female,59,"High school"
2ca781e245,Female,46,"High school"
2cb1be7863,Male,79,"College advanced"
2cabcdba03,Female,53,"High school"
2cacc67a84,Female,60,"High school"
2cb1dbf670,Male,36,"High school"
2ca85f4a47,Female,25,"High school"
2cb09cbe65,Male,54,Basic
2ca4f21a43,Female,35,"High school"
2ca2493406,Female,25,"High school"
2cb340fe95,Female,49,"High school"
2ca2bf0432,Female,56,College
2ca56a3888,Male,24,College
2caf2d2082,Male,70,"College advanced"
2cab51e659,Male,19,"High school"
2ca6d62076,Female,70,Basic
2cad739091,Female,22,Basic
2ca6864827,Male,49,Basic
2ca4cd6270,Male,26,"College advanced"
2cb224c637,Male,51,"High school"
2cad577a35,Male,56,Basic
2caf77e424,Male,52,"High school"
2caaf20a60,Male,19,"High school"
2cb1cf1220,Male,42,College
2caddb8c60,Male,54,"High school"
2cb23ca457,Male,31,"High school"
2ca4685439,Female,53,College
2ca35c6612,Male,59,"High school"
2ca71ea000,Female,30,"High school"
2ca4351484,Female,21,Basic
2ca6a41684,Female,22,"High school"
2cb1f69020,Male,46,College
2cb0ae8e28,Male,37,College
2ca7561830,Male,53,"High school"
2ca656dc66,Female,21,College
2cabcc0c84,Male,36,"High school"
2cacaef676,Male,73,College
2cac395813,Female,44,College
2ca77e7246,Female,66,Basic
2cafbaec80,Female,61,"High school"
2cabddfa94,Female,51,College
2cb046ec07,Male,71,Basic
2ca2625235,Male,43,College
2ca6278e36,Male,83,"High school"
2cadb33265,Female,48,"High school"
2ca944fa33,Male,39,Basic
2cb1d28c04,Female,56,Basic
2caefe4066,Male,45,College
2cab493081,Female,46,College
2cb0f2e040,Male,43,"High school"
2ca50cdc31,Male,33,"High school"
2cab07fe58,Male,72,"High school"
2cb2f5e028,Male,65,"High school"
2caad5f460,Male,18,"High school"
2ca5355490,Female,32,"College advanced"
2cad14a406,Male,64,"High school"
2caa3f7241,Female,54,"College advanced"
2cafb33034,Female,61,College
2caa3a5e50,Female,40,"High school"
2ca8391662,Female,41,College
2ca2ca4473,Male,62,"High school"
2ca3255c89,Male,74,"High school"
2cacb26630,Male,22,"High school"
2cb3267862,Male,44,College
2ca8905a67,Male,46,Basic
2caad7a298,Female,63,"High school"
2ca5dca241,Female,51,College
2caac1ea84,Female,79,"College advanced"
2ca9784437,Female,29,"High school"
2ca5b0ba74,Female,61,"High school"
2ca36e9064,Male,60,"High school"
2ca54cf651,Female,46,College
2ca843c061,Male,51,"College advanced"
2cb3317c24,Female,50,"College advanced"
2ca82dcc34,Female,66,"High school"
2cadc03e83,Female,45,"High school"
2cacc3f092,Male,73,"High school"
2cb2c5e892,Female,69,College
2cb1947074,Female,61,"High school"
2ca5184e64,Male,29,"High school"
2cb25de297,Female,34,Basic
2cb2e8c067,Male,36,"High school"
2cae573813,Female,68,"High school"
2cb0a47a28,Male,74,College
2cafbbbe04,Female,68,Basic
2ca6d0da47,Male,74,"College advanced"
2cad6f1276,Female,57,College
2cb0b6e015,Female,61,"College advanced"
2ca6ecbe80,Female,29,Basic
2cab87c416,Female,36,Basic
2ca7f4ec66,Female,22,"High school"
2ca3a03616,Male,71,"High school"
2cb26bb635,Female,48,"High school"
2cac01b844,Male,83,Basic
2cad789095,Male,31,"High school"
2ca4b1f605,Male,44,College
2cab46a652,Female,20,College
2cb290e666,Male,65,"High school"
2cb26a0808,Female,56,College
2caa6d3a38,Female,41,"High school"
2cafb5d820,Male,20,"College advanced"
2ca2cbf226,Male,71,College
2ca5d5d682,Male,74,"High school"
2ca90ada56,Male,73,Basic
2cac057817,Female,27,"High school"
2ca95bca86,Female,31,"High school"
2ca842c663,Female,37,College
2cabf42a55,Male,72,"High school"
2ca920a639,Male,43,"High school"
2cab09b616,Male,53,"High school"
2cb1e8bc01,Female,23,College
2ca6250451,Female,27,"High school"
2cb3098654,Male,63,"College advanced"
2ca4486099,Male,61,"High school"
2cad19ae69,Male,29,College
2ca7274c50,Female,74,Basic
2ca63e5456,Female,35,Basic
2ca28c8242,Male,48,"High school"
2ca2343a24,Female,42,"High school"
2ca4cc8666,Female,36,"High school"
2ca5818a85,Female,76,College
2caf78b684,Male,47,College
2ca4c3e436,Female,52,"High school"
2cae96bc45,Male,58,College
2ca79a5635,Male,32,"High school"
2ca8ceb213,Female,52,"High school"
2ca8f5e092,Female,41,"High school"
2cb04a3429,Male,57,"High school"
2cb2437a18,Female,61,"High school"
2ca2161220,Male,50,"High school"
2cadb68e37,Male,67,"High school"
2ca3db3252,Female,79,"College advanced"
2cb231aa07,Female,73,"High school"
2cab6b6854,Male,75,"High school"
2ca4693a12,Female,52,Basic
2ca3636e96,Male,23,"High school"
2ca311f282,Male,44,"High school"
2ca72e5e11,Female,51,"High school"
2ca23f9817,Female,50,College
2cab801266,Male,23,College
2cae389893,Male,38,College
2ca8682825,Male,67,"High school"
2ca94b4449,Male,22,"High school"
2ca5841e81,Female,18,College
2cb1bbf817,Male,42,"College advanced"
2cafab9c61,Female,57,"High school"
2ca76da622,Female,56,"High school"
2ca5579656,Male,33,College
2caf05d401,Female,25,"High school"
2cb1e02411,Male,37,"High school"
2caa48d264,Female,19,"College advanced"
2cab2b1c58,Male,41,"High school"
2cb2f79875,Male,45,College
2ca2b24896,Female,61,"High school"
2cad71ce43,Female,38,Basic
2ca4f36e17,Male,19,College
2ca4c68295,Female,50,"High school"
2ca4050814,Male,35,"High school"
2cad9dfc00,Male,72,College
2ca8ed4803,Male,78,"High school"
2ca4db4015,Female,61,Basic
2ca3039c81,Male,25,College
2caa5f7017,Female,28,"College advanced"
2cb004a273,Female,27,"High school"
2ca9521051,Male,68,"College advanced"
2ca7d39016,Male,19,"College advanced"
2cb258ce21,Female,42,"High school"
2cab554c25,Male,23,"College advanced"
2ca989a637,Male,73,"College advanced"
2ca50c0031,Male,57,"High school"
2caf342857,Female,30,Basic
2cb056be43,Male,49,College
2cac985847,Female,31,"High school"
2ca3b13401,Male,30,"High school"
2ca9beb266,Male,44,College
2cb23a2e61,Male,19,"High school"
2ca3154496,Male,26,"College advanced"
2ca3421281,Female,58,College
2ca4478456,Female,64,College
2caf28f217,Male,19,College
2cb0629434,Female,61,"High school"
2ca6c80609,Male,55,College
2ca8ae7819,Female,19,"High school"
2cb0551a73,Male,51,"High school"
2cae734e45,Male,57,"High school"
2cab014601,Female,40,College
2cad9b3684,Male,36,"College advanced"
2ca3c82282,Female,35,"High school"
2cb1123468,Female,78,College
2ca504b219,Male,59,College
2ca78b7e47,Female,45,"High school"
2ca5339c35,Female,21,Basic
2ca3b9b858,Male,54,"High school"
2cadf7c031,Male,33,"High school"
2caade7877,Male,25,"High school"
2cafc37a03,Female,39,College
2cac3b1006,Female,57,College
2ca3e3c026,Female,31,College
2ca3b06255,Male,48,"High school"
2ca6919296,Female,20,"College advanced"
2caf7a5a13,Male,51,"High school"
2ca5fe3006,Male,64,College
2ca4563e87,Female,29,College
2ca40d9676,Male,61,"High school"
2ca4a4fe06,Male,30,College
2ca9f53a51,Female,75,College
2caa1a1a92,Female,60,Basic
2ca8a7a232,Female,66,College
2cab408e13,Male,23,College
2cab238853,Female,35,Basic
2caa7bae69,Male,24,"High school"
2cb11d5673,Female,43,"High school"
2cb04bd876,Female,32,"High school"
2cb1864c92,Male,45,"High school"
2ca7037078,Male,46,"High school"
2cad220a32,Female,69,"High school"
2ca25b7280,Female,41,"High school"
2cab1b0406,Male,23,"High school"
2caf384c81,Female,56,"High school"
2cb1262a62,Male,26,"High school"
2caead8c94,Male,72,College
2cacfe6a18,Male,40,"High school"
2caf050241,Male,63,"High school"
2cb30dc868,Female,72,College
2ca9733a56,Male,27,College
2cb082c442,Female,64,"College advanced"
2ca982c687,Female,70,Basic
2ca7684216,Female,56,"High school"
2ca79ede53,Female,60,"High school"
2cadbbf215,Male,23,"High school"
2cb28cc286,Male,25,"High school"
2ca6227a39,Female,68,Basic
2ca5490481,Female,60,College
2ca9d33412,Male,74,"College advanced"
2cacb44648,Female,40,College
2cad679c65,Female,68,Basic
2ca521e082,Male,72,College
2cad4b9075,Male,65,"High school"
2ca64d5442,Male,40,College
2cabf9d446,Female,52,College
2cab659677,Female,60,College
2cb1744a30,Male,67,Basic
2ca5afde87,Male,40,"High school"
2ca91b4234,Male,35,"High school"
2caa785290,Male,74,College
2ca911a624,Female,84,College
2cb2ab4e68,Male,36,"High school"
2ca2bb9e62,Male,57,"High school"
2cb14b3c25,Male,42,"High school"
2cadd75e71,Male,31,Basic
2ca4e2f269,Female,69,"High school"
2cb0db7a91,Female,46,College
2ca8a41e94,Male,54,"High school"
2cabbf4617,Female,23,Basic
2cad2e1c52,Male,52,"High school"
2caff66a19,Male,29,"High school"
2ca2ffdc75,Male,75,"High school"
2cb2d02496,Male,20,College
2ca3ddbc40,Male,69,"High school"
2cade1a427,Male,67,"College advanced"
2ca8b0f829,Male,30,"High school"
2ca2a1cc18,Male,20,"High school"
2ca92d8a52,Male,32,"High school"
2ca8b8fa68,Male,44,"High school"
2ca5a1d833,Female,35,Basic
2ca2b68047,Female,62,"High school"
2ca9950e37,Male,55,"High school"
2cae79ac22,Female,43,College
2ca9ee6e40,Male,22,"College advanced"
2cad56a880,Female,55,Basic
2ca391b843,Male,37,"College advanced"
2ca4617491,Female,52,"High school"
2ca2a60e79,Male,78,College
2ca9007635,Female,38,"College advanced"
2cac65fe25,Female,33,College
2cb03d6460,Female,21,College
2ca2742240,Male,62,"High school"
2caa904460,Female,18,College
2ca848ca03,Female,20,College
2ca9ac8804,Male,25,"College advanced"
2ca71cb674,Male,66,College
2ca5411610,Male,18,Basic
2cac0b7c80,Female,60,College
2cb339c456,Male,29,College
2cae940072,Female,42,"High school"
2caa8f5473,Female,69,"College advanced"
2ca9d83481,Female,43,Basic
2ca55dfe51,Male,21,"High school"
2caba77228,Male,84,College
2ca52c8045,Male,55,"High school"
2cadb95434,Male,40,"High school"
2cb08f3018,Male,48,College
2caa074652,Female,54,"High school"
2caa1d8091,Male,31,"College advanced"
2caaebe889,Female,42,"High school"
2ca9726846,Male,39,"High school"
2cacd8cc73,Female,77,"High school"
2ca3406477,Female,47,College
2caa63bc07,Female,26,College
2ca416f635,Female,25,"High school"
2cb2b2ce41,Female,59,"High school"
2cad2c7862,Female,42,"College advanced"
2cb0b61801,Male,72,College
2cb3281c85,Male,47,"High school"
2ca2f5e614,Female,29,"High school"
2cb0d9d699,Female,67,Basic
2cae431a42,Female,57,College
2cac851629,Female,59,"High school"
2ca312c486,Male,35,"High school"
2ca8965e63,Male,19,"College advanced"
2cadf96415,Female,43,Basic
2ca47fa683,Female,56,"High school"
2ca2512c14,Female,49,"College advanced"
2ca3fe3c82,Male,55,"High school"
2caf762c61,Female,64,College
2ca817d810,Female,41,"High school"
2ca7a69057,Female,27,"College advanced"
2ca88c1818,Male,25,"College advanced"
2ca6dcec94,Male,56,"High school"
2caba4f269,Male,23,College
2caa7f1e46,Female,59,"High school"
2ca9e44693,Male,45,"High school"
2ca9f10c58,Male,79,College
2ca259ba80,Male,32,"High school"
2ca96b7e37,Female,50,"High school"
2caffc3233,Male,40,College
2ca2d02078,Female,57,College
2cb0379249,Male,27,College
2cab32e252,Female,51,"High school"
2cab681693,Female,39,College
2ca29d8a66,Female,25,College
2cb1ae5697,Male,33,"High school"
2caeb1b077,Female,47,"College advanced"
2cae87f844,Male,32,"High school"
2ca538ba09,Female,73,College
2ca46af217,Female,47,College
2ca3da4c34,Female,59,Basic
2cacc4c257,Female,18,"College advanced"
2ca93aaa62,Female,68,"High school"
2ca4d53242,Male,49,"College advanced"
2cb0c9c833,Male,36,"High school"
2ca7aa2867,Male,20,College
2caa9ef485,Male,43,"High school"
2cafcf6469,Female,60,"High school"
2cb11fd618,Male,23,College
2ca65da847,Female,36,"High school"
2ca8579833,Female,47,"High school"
2ca2d6ec13,Female,61,"College advanced"
2ca32f7a42,Female,21,"High school"
2cb0b53c35,Male,54,Basic
2cb1db2434,Male,44,"High school"
2ca458d287,Female,80,Basic
2caac38e91,Female,30,College
2caa398c36,Male,66,"High school"
2cab432c26,Female,22,College
2ca32dcc12,Female,49,"High school"
2cb12b5c45,Female,27,College
2ca97a0608,Female,47,"High school"
2ca5c87020,Male,70,"High school"
2caf042692,Female,33,"College advanced"
2ca78d3668,Male,41,"High school"
2ca5c4ec26,Female,53,"High school"
2cacae2485,Male,65,College
2ca8296c45,Female,23,"High school"
2ca275d045,Female,45,"High school"
2cae9bbc66,Male,71,College
2ca70d0237,Female,73,"College advanced"
2ca62bf815,Female,24,College
2cae424802,Female,58,"High school"
2ca626b277,Male,19,"High school"
2cac3f4830,Male,71,College
2caa2bcc99,Male,57,Basic
2cb071b208,Male,37,College
2ca410fc99,Female,32,"College advanced"
2cb32e1651,Female,25,College
2ca8794484,Female,45,"High school"
2cb2181406,Male,45,Basic
2caef07679,Male,65,"High school"
2caec72296,Male,73,"High school"
2cae88d478,Male,81,"High school"
2cadde2a43,Female,47,Basic
2caf282070,Female,68,Basic
2cb0142437,Male,46,"High school"
2ca8027a56,Male,81,College
2cad1f8a06,Female,29,"High school"
2ca4395634,Female,32,"College advanced"
2ca3c74671,Female,69,College
2ca453b482,Male,53,"High school"
2ca585cc98,Female,26,"High school"
2caf1b3286,Male,83,College
2ca5d14e67,Male,37,"High school"
2ca74a2474,Male,45,"High school"
2cb0ebe226,Male,43,"High school"
2ca8717e08,Female,18,Basic
2caaf98a86,Female,51,Basic
2cb2e03279,Male,23,Basic
2caa94ae47,Female,47,"High school"
2ca7bb4484,Male,18,"High school"
2cb2f50422,Female,58,College
2cb10de893,Male,60,"High school"
2cab846866,Female,51,"High school"
2ca2d8a432,Female,57,"High school"
2ca3a7d469,Male,53,Basic
2cac5b9a32,Male,51,"High school"
2ca4ea1830,Female,67,"High school"
2ca7187e79,Female,33,Basic
2cab5a7470,Male,51,College
2ca9709c37,Female,46,College
2cb24dfc04,Male,32,"High school"
2ca36a4e71,Female,22,"High school"
2ca93f1e40,Female,60,"High school"
2cb140e253,Female,77,"High school"
2caf9c3862,Female,81,"High school"
2cb1652283,Male,40,"High school"
2caa351844,Female,52,College
2cae3bea53,Male,44,Basic
2ca28aca75,Male,81,College
2ca2c38c20,Female,56,"High school"
2ca2a7bc14,Female,40,"High school"
2ca95e9015,Male,29,Basic
2ca3b2ec86,Male,74,College
2ca44f2260,Female,57,"High school"
2cac47f473,Male,19,College
2ca3364661,Male,48,Basic
2ca2927259,Male,35,College
2cac42cc26,Male,29,"College advanced"
2ca32b4c63,Male,33,"High school"
2cafdb4e28,Male,46,"High school"
2cad378659,Female,28,Basic
2cb08a2647,Female,68,"High school"
2cafc29e57,Male,60,"High school"
2cb20edc55,Male,60,"High school"
2cacce3652,Male,74,"High school"
2ca48a5a08,Male,47,College
2ca73e1259,Male,51,"High school"
2cab8ecc70,Female,84,College
2cad4abe38,Male,50,"High school"
2cae120085,Male,54,College
2cad5c8485,Female,62,College
2cad60c670,Female,60,"High school"
2ca89c4e07,Female,42,"High school"
2cacfbea53,Male,82,"High school"
2cb1fbcc48,Female,79,"High school"
2cadc63846,Female,68,College
2caf80fe51,Female,59,"High school"
2cacb52243,Male,73,College
2cb2a44635,Male,50,"High school"
2ca92f4225,Male,53,"High school"
2ca81eb832,Female,28,"College advanced"
2cab94a825,Female,40,"High school"
2cb27c9604,Male,75,Basic
2ca4990a83,Female,29,"High school"
2ca3764c27,Female,29,College
2ca64e3023,Male,41,"High school"
2caaf2e688,Male,57,"High school"
2cadc2e686,Male,44,"High school"
2ca386aa23,Female,51,"High school"
2caa844676,Male,68,College
2cb20fae67,Male,51,Basic
2cb246d629,Male,77,College
2caf391e33,Female,30,"High school"
2cabdecc85,Male,49,College
2caed9c480,Female,35,"High school"
2ca8e12c33,Male,66,College
2cb2c07029,Male,72,"High school"
2caef26a61,Male,33,College
2cacc75628,Male,52,College
2cb2ccc898,Female,36,College
2ca9fc5694,Female,51,"High school"
2ca862ec22,Male,51,"High school"
2ca2bacc44,Male,63,College
2ca8958272,Female,26,College
2ca6989a18,Male,21,"High school"
2cacf89835,Male,69,College
2ca6bf5a90,Female,82,"High school"
2cb2953c12,Female,63,"High school"
2ca26d5621,Female,33,"High school"
2cb2649a90,Male,73,College
2cb2ce7604,Male,28,"High school"
2cac1b7694,Female,19,College
2cb16d8809,Male,69,"High school"
2ca870ac03,Female,53,College
2cb061a480,Female,46,Basic
2caaf48a98,Female,29,"College advanced"
2ca3f16c57,Female,39,"College advanced"
2cacad2a34,Male,59,"High school"
2caf5ade40,Female,49,"College advanced"
2ca6d46881,Female,46,"High school"
2cb121a223,Male,50,"High school"
2cb1229c13,Female,18,"High school"
2ca81c1a33,Female,70,College
2cac702620,Male,24,"High school"
2cb0015083,Male,39,College
2cad276420,Male,63,College
2cadfcca91,Male,50,Basic
2cb16e5a10,Female,28,College
2ca4832015,Male,59,"High school"
2ca6caae41,Male,26,"High school"
2ca8805641,Female,58,"High school"
2cab202c39,Male,22,"High school"
2ca339ac01,Male,26,College
2cb0b88444,Male,46,Basic
2ca6da6259,Female,57,College
2caf83ba48,Male,69,"High school"
2cb2988e67,Female,22,"High school"
2caf73ac49,Male,31,"High school"
2ca7a5b490,Male,25,"High school"
2ca77c7e39,Female,50,Basic
2cb1cbf235,Female,53,"High school"
2ca2198237,Female,43,College
2ca688dc28,Male,18,"High school"
2ca53d9270,Male,77,College
2caf625415,Female,42,"College advanced"
2cb2f0a434,Female,39,"High school"
2caf440e00,Female,81,"High school"
2ca7e61e86,Female,60,"High school"
2ca52d5c92,Female,29,College
2cae19bc18,Male,18,"High school"
2ca57bcc13,Female,78,"College advanced"
2ca657b833,Female,42,"High school"
2ca6c72a98,Male,26,"High school"
2cae616035,Female,59,"College advanced"
2cacf35226,Male,26,"High school"
2cb00ace17,Male,62,"High school"
2cae526088,Male,29,College
2ca79d0833,Male,72,"High school"
2ca6d1ac97,Male,76,Basic
2cacd70037,Male,53,Basic
2ca5834230,Male,28,College
2ca51e7066,Female,22,College
2ca274fe79,Female,44,"High school"
2cac2cec31,Male,27,"College advanced"
2caf76f486,Male,51,"High school"
2ca6153c62,Female,44,College
2cb252f263,Female,35,"College advanced"
2ca3211a94,Male,69,Basic
2cafca6489,Female,54,College
2ca3248091,Male,20,"High school"
2caf155618,Male,41,College
2cb0fc8655,Male,59,College
2cacab5e45,Male,58,"High school"
2ca4f60248,Female,51,"High school"
2ca7862473,Male,51,"College advanced"
2ca405da88,Female,31,"College advanced"
2caaf55c06,Male,68,Basic
2caae89644,Female,33,College
2cb1b7ac88,Male,21,College
2cb08d8c50,Male,74,"High school"
2ca9f8b401,Female,28,Basic
2ca93c7690,Female,67,"High school"
2cac542430,Female,65,College
2cb0900208,Female,40,College
2cb253c410,Female,41,Basic
2ca72aee78,Male,58,"College advanced"
2ca464da57,Male,55,"College advanced"
2ca5985061,Female,49,College
2cade77622,Female,44,"High school"
2cab142e69,Male,58,"High school"
2ca4a0b283,Male,64,"High school"
2cab45d429,Female,47,College
2cafe90486,Female,24,"High school"
2ca2676619,Female,42,Basic
2cab0b7892,Male,70,"High school"
2cb2a6e405,Female,52,"High school"
2cac8cdc81,Male,67,Basic
2ca899c429,Female,69,"High school"
2ca4b93a71,Female,20,"High school"
2cb0ea2010,Female,20,Basic
2cabf7b837,Male,29,College
2cab02ea35,Male,76,"College advanced"
2ca62a2207,Male,18,"High school"
2ca38d7612,Female,73,"College advanced"
2cae6f0c79,Male,22,Basic
2cafe06c75,Female,71,"High school"
2cae5d5033,Male,50,Basic
2cab7f4021,Female,49,"College advanced"
2ca8787256,Male,67,"High school"
2cb29e8870,Female,25,College
2cac34c639,Female,39,"High school"
2caeb37247,Male,54,"High school"
2caacbf433,Male,36,College
2caf3c8e91,Male,25,"High school"
2ca300f485,Male,39,Basic
2cb1aa0036,Female,59,"High school"
2cb159ce94,Male,84,College
2cb070d663,Male,23,"High school"
2ca4b5ac02,Female,41,College
2cadfd9c13,Female,65,College
2cad889e78,Female,60,Basic
2ca539b450,Male,41,"College advanced"
2cb2259850,Male,63,"High school"
2cb0eb0653,Male,24,"High school"
2caa31d082,Male,35,College
2cb133f465,Female,35,"College advanced"
2cafcb4001,Male,68,College
2ca58a2c06,Female,27,"High school"
2cae908681,Male,37,College
2ca90e4a23,Male,22,"High school"
2cb119c854,Female,27,"High school"
2ca7ff5009,Male,50,"High school"
2ca81a6238,Female,39,"High school"
2cb1a16861,Male,30,"High school"
2ca53e7823,Female,32,College
2ca8ada683,Male,76,"High school"
2cac695a96,Male,82,Basic
2cade6a474,Female,29,"High school"
2cafdf9053,Male,40,"High school"
2ca5617864,Female,67,College
2ca6128a02,Male,26,"High school"
2cb01c7621,Male,40,"High school"
2cae7c2219,Male,36,Basic
2cb0066412,Female,52,College
2ca7abe062,Female,50,"High school"
2cafe65220,Male,73,Basic
2ca42dc692,Female,45,College
2ca76cca29,Female,32,"High school"
2cabe8f456,Female,51,"High school"
2ca6acae82,Female,57,"High school"
2cb1883661,Female,52,"High school"
2ca20a5000,Male,25,"High school"
2cab63e866,Female,20,"College advanced"
2ca6e78c88,Female,47,"College advanced"
2ca4f8aa72,Female,45,"High school"
2ca6c10807,Female,34,"High school"
2cad00fe72,Female,18,College
2caf71f474,Male,21,College
2ca5ec5621,Female,49,Basic
2cb0fb8c38,Male,54,"High school"
2cb27d7287,Male,34,College
2ca283ea41,Male,52,College
2cb1a5b430,Male,43,"High school"
2cb16a1878,Male,47,College
2ca8ab1c03,Female,21,"High school"
2cb241d638,Female,19,"High school"
2ca9ef5e40,Male,59,Basic
2cabf6e633,Male,19,"High school"
2ca3b58054,Male,59,College
2cb11b8a60,Male,79,"College advanced"
2ca2df7a77,Male,55,"High school"
2ca8df7430,Male,81,College
2cab8f9e76,Male,43,"High school"
2cafb16491,Female,37,"High school"
2ca5d6b279,Male,70,Basic
2ca63a1256,Female,83,"High school"
2cb2d53813,Female,34,"High school"
2ca5f01653,Male,25,"High school"
2ca5c26c45,Male,28,Basic
2ca7695065,Male,31,"College advanced"
2cb0a95c63,Male,62,"High school"
2ca2290e17,Female,49,"College advanced"
2ca9f03084,Male,53,"High school"
2ca7409c18,Male,71,College
2cab733818,Male,19,"High school"
2ca8da2401,Female,48,"High school"
2cac826441,Male,60,"High school"
2cad1dd223,Female,37,College
2ca5c33e72,Male,73,"High school"
2cabf0ce75,Female,69,Basic
2cae821c61,Female,19,College
2cab8b2a94,Male,32,"High school"
2cad476227,Female,61,"College advanced"
2caf111e55,Female,68,"High school"
2cb27f3469,Female,64,"High school"
2ca2979001,Male,73,"High school"
2cac85fc25,Female,30,College
2ca8c61a75,Male,30,"College advanced"
2cadebd639,Female,49,"High school"
2caeeaae35,Male,60,"High school"
2ca2f96a54,Male,82,"High school"
2cac26ca55,Female,46,"High school"
2caec9b654,Male,18,"High school"
2ca9dd8e38,Male,45,"High school"
2ca6543485,Male,56,"High school"
2ca6e4e411,Male,63,"High school"
2ca556ba59,Male,29,"College advanced"
2cacf7c679,Female,66,"High school"
2cb2e38e45,Female,60,College
2cab62f818,Female,63,"High school"
2caba27293,Female,52,Basic
2caff32227,Female,20,"High school"
2ca2af6e93,Female,30,College
2cae8de821,Male,39,College
2ca715b821,Male,40,College
2ca7f0aa39,Female,25,Basic
2ca3bdf093,Female,38,College
2ca6162c30,Female,79,Basic
2ca9cd4424,Male,60,"High school"
2ca5b80823,Male,65,Basic
2caa648e32,Male,48,College
2ca5cdb602,Male,62,College
2ca2668a05,Male,37,"High school"
2cacc20632,Female,71,College
2cac7e0485,Male,51,College
2cab150a21,Male,33,"High school"
2ca7d7fa22,Male,28,"High school"
2cb2ac2092,Male,49,Basic
2ca2be3231,Female,23,College
2ca7494882,Female,75,Basic
2cb1a23a28,Male,39,"High school"
2ca7f18613,Female,83,College
2ca5202887,Male,59,"High school"
2caa294223,Female,43,"High school"
2ca7ce4061,Female,55,"High school"
2caefb9802,Male,52,Basic
2ca2129838,Female,73,"High school"
2cb1549c80,Female,20,College
2caf028289,Male,27,"High school"
2cadd83060,Female,52,"High school"
2ca31b3433,Female,20,"High school"
2cae409a57,Male,30,College
2cab440877,Male,46,"High school"
2caa62e084,Male,59,College
2ca6f82603,Female,24,College
2cb0227a23,Female,36,Basic
2ca8449270,Male,61,"High school"
2ca8a19e76,Female,39,"High school"
2cabba3205,Female,34,College
2cad7bec19,Male,18,"High school"
2ca689ae23,Female,39,"High school"
2cb020b882,Male,61,"High school"
2cad046e98,Female,41,"High school"
